target,source,label,central_user_party,friend_party
383,237,johannesvogel,FDP,FDP
346,237,johannesvogel,FDP,FDP
309,237,johannesvogel,FDP,Greens
253,237,johannesvogel,FDP,FDP
212,237,johannesvogel,FDP,FDP
394,237,johannesvogel,FDP,FDP
230,237,johannesvogel,FDP,The Left
47,237,johannesvogel,FDP,The Left
153,237,johannesvogel,FDP,Greens
148,237,johannesvogel,FDP,FDP
461,237,johannesvogel,FDP,SPD
413,237,johannesvogel,FDP,FDP
81,237,johannesvogel,FDP,FDP
371,237,johannesvogel,FDP,CDU
342,237,johannesvogel,FDP,CDU
496,237,johannesvogel,FDP,FDP
182,237,johannesvogel,FDP,Greens
484,237,johannesvogel,FDP,The Left
380,237,johannesvogel,FDP,FDP
376,237,johannesvogel,FDP,CDU
21,237,johannesvogel,FDP,The Left
110,237,johannesvogel,FDP,The Left
281,237,johannesvogel,FDP,CDU
203,237,johannesvogel,FDP,SPD
143,237,johannesvogel,FDP,The Left
166,237,johannesvogel,FDP,SPD
36,340,MatthiasHoehn,The Left,CDU
204,340,MatthiasHoehn,The Left,SPD
225,340,MatthiasHoehn,The Left,FDP
464,340,MatthiasHoehn,The Left,SPD
384,340,MatthiasHoehn,The Left,SPD
556,340,MatthiasHoehn,The Left,The Left
117,340,MatthiasHoehn,The Left,The Left
455,340,MatthiasHoehn,The Left,The Left
215,340,MatthiasHoehn,The Left,SPD
47,340,MatthiasHoehn,The Left,The Left
260,340,MatthiasHoehn,The Left,SPD
209,340,MatthiasHoehn,The Left,SPD
516,340,MatthiasHoehn,The Left,The Left
270,340,MatthiasHoehn,The Left,The Left
513,340,MatthiasHoehn,The Left,Greens
284,340,MatthiasHoehn,The Left,Greens
416,340,MatthiasHoehn,The Left,The Left
490,340,MatthiasHoehn,The Left,The Left
486,340,MatthiasHoehn,The Left,Greens
484,340,MatthiasHoehn,The Left,The Left
250,340,MatthiasHoehn,The Left,SPD
526,340,MatthiasHoehn,The Left,SPD
251,340,MatthiasHoehn,The Left,The Left
444,340,MatthiasHoehn,The Left,The Left
68,340,MatthiasHoehn,The Left,FDP
75,340,MatthiasHoehn,The Left,CDU
335,340,MatthiasHoehn,The Left,FDP
218,340,MatthiasHoehn,The Left,Greens
547,340,MatthiasHoehn,The Left,CDU
326,340,MatthiasHoehn,The Left,Greens
364,340,MatthiasHoehn,The Left,SPD
181,340,MatthiasHoehn,The Left,CDU
525,340,MatthiasHoehn,The Left,Greens
248,340,MatthiasHoehn,The Left,CDU
449,340,MatthiasHoehn,The Left,CDU
493,340,MatthiasHoehn,The Left,CSU
146,340,MatthiasHoehn,The Left,Greens
71,340,MatthiasHoehn,The Left,The Left
196,340,MatthiasHoehn,The Left,The Left
481,340,MatthiasHoehn,The Left,FDP
240,340,MatthiasHoehn,The Left,SPD
311,340,MatthiasHoehn,The Left,Greens
385,340,MatthiasHoehn,The Left,The Left
149,340,MatthiasHoehn,The Left,FDP
457,340,MatthiasHoehn,The Left,SPD
242,340,MatthiasHoehn,The Left,CDU
555,340,MatthiasHoehn,The Left,The Left
393,340,MatthiasHoehn,The Left,SPD
106,340,MatthiasHoehn,The Left,Greens
406,340,MatthiasHoehn,The Left,CDU
101,340,MatthiasHoehn,The Left,SPD
503,340,MatthiasHoehn,The Left,SPD
110,340,MatthiasHoehn,The Left,The Left
94,340,MatthiasHoehn,The Left,CSU
392,340,MatthiasHoehn,The Left,SPD
82,340,MatthiasHoehn,The Left,Greens
448,340,MatthiasHoehn,The Left,The Left
78,340,MatthiasHoehn,The Left,Greens
475,340,MatthiasHoehn,The Left,SPD
70,340,MatthiasHoehn,The Left,SPD
400,340,MatthiasHoehn,The Left,Greens
26,340,MatthiasHoehn,The Left,CSU
21,340,MatthiasHoehn,The Left,The Left
532,340,MatthiasHoehn,The Left,SPD
32,340,MatthiasHoehn,The Left,The Left
41,340,MatthiasHoehn,The Left,Greens
264,340,MatthiasHoehn,The Left,Greens
61,340,MatthiasHoehn,The Left,SPD
203,340,MatthiasHoehn,The Left,SPD
162,340,MatthiasHoehn,The Left,SPD
263,340,MatthiasHoehn,The Left,Greens
79,340,MatthiasHoehn,The Left,The Left
223,340,MatthiasHoehn,The Left,The Left
168,340,MatthiasHoehn,The Left,The Left
297,340,MatthiasHoehn,The Left,The Left
487,340,MatthiasHoehn,The Left,Greens
17,340,MatthiasHoehn,The Left,FDP
391,340,MatthiasHoehn,The Left,Greens
430,340,MatthiasHoehn,The Left,Greens
417,340,MatthiasHoehn,The Left,The Left
476,340,MatthiasHoehn,The Left,Greens
299,340,MatthiasHoehn,The Left,Greens
300,340,MatthiasHoehn,The Left,The Left
510,340,MatthiasHoehn,The Left,Greens
410,340,MatthiasHoehn,The Left,CSU
318,340,MatthiasHoehn,The Left,FDP
46,340,MatthiasHoehn,The Left,SPD
460,340,MatthiasHoehn,The Left,SPD
275,340,MatthiasHoehn,The Left,SPD
116,340,MatthiasHoehn,The Left,FDP
469,340,MatthiasHoehn,The Left,Greens
163,340,MatthiasHoehn,The Left,FDP
361,340,MatthiasHoehn,The Left,The Left
3,340,MatthiasHoehn,The Left,Greens
488,340,MatthiasHoehn,The Left,The Left
334,340,MatthiasHoehn,The Left,SPD
202,340,MatthiasHoehn,The Left,SPD
537,340,MatthiasHoehn,The Left,The Left
344,340,MatthiasHoehn,The Left,The Left
502,340,MatthiasHoehn,The Left,SPD
294,340,MatthiasHoehn,The Left,The Left
426,340,MatthiasHoehn,The Left,CDU
349,340,MatthiasHoehn,The Left,CDU
375,340,MatthiasHoehn,The Left,The Left
539,340,MatthiasHoehn,The Left,The Left
395,340,MatthiasHoehn,The Left,SPD
470,340,MatthiasHoehn,The Left,CDU
530,340,MatthiasHoehn,The Left,FDP
182,340,MatthiasHoehn,The Left,Greens
545,340,MatthiasHoehn,The Left,Greens
179,340,MatthiasHoehn,The Left,The Left
109,340,MatthiasHoehn,The Left,The Left
107,340,MatthiasHoehn,The Left,The Left
98,340,MatthiasHoehn,The Left,SPD
289,340,MatthiasHoehn,The Left,SPD
316,340,MatthiasHoehn,The Left,FDP
463,340,MatthiasHoehn,The Left,SPD
283,340,MatthiasHoehn,The Left,FDP
331,340,MatthiasHoehn,The Left,The Left
259,340,MatthiasHoehn,The Left,SPD
90,340,MatthiasHoehn,The Left,The Left
290,340,MatthiasHoehn,The Left,SPD
298,340,MatthiasHoehn,The Left,The Left
452,340,MatthiasHoehn,The Left,SPD
147,340,MatthiasHoehn,The Left,FDP
496,340,MatthiasHoehn,The Left,FDP
301,340,MatthiasHoehn,The Left,SPD
280,340,MatthiasHoehn,The Left,SPD
43,340,MatthiasHoehn,The Left,SPD
84,340,MatthiasHoehn,The Left,CDU
234,340,MatthiasHoehn,The Left,The Left
33,340,MatthiasHoehn,The Left,Greens
336,340,MatthiasHoehn,The Left,SPD
376,340,MatthiasHoehn,The Left,CDU
428,340,MatthiasHoehn,The Left,FDP
409,340,MatthiasHoehn,The Left,CDU
363,340,MatthiasHoehn,The Left,SPD
307,340,MatthiasHoehn,The Left,CDU
228,340,MatthiasHoehn,The Left,CDU
524,340,MatthiasHoehn,The Left,The Left
5,340,MatthiasHoehn,The Left,The Left
137,340,MatthiasHoehn,The Left,The Left
454,340,MatthiasHoehn,The Left,SPD
402,340,MatthiasHoehn,The Left,The Left
184,340,MatthiasHoehn,The Left,Greens
139,340,MatthiasHoehn,The Left,SPD
267,340,MatthiasHoehn,The Left,SPD
54,340,MatthiasHoehn,The Left,The Left
279,340,MatthiasHoehn,The Left,The Left
10,340,MatthiasHoehn,The Left,Greens
266,340,MatthiasHoehn,The Left,The Left
189,340,MatthiasHoehn,The Left,FDP
360,340,MatthiasHoehn,The Left,CSU
397,340,MatthiasHoehn,The Left,Greens
244,340,MatthiasHoehn,The Left,Greens
166,340,MatthiasHoehn,The Left,SPD
200,340,MatthiasHoehn,The Left,The Left
113,340,MatthiasHoehn,The Left,SPD
458,340,MatthiasHoehn,The Left,CSU
288,340,MatthiasHoehn,The Left,FDP
386,340,MatthiasHoehn,The Left,SPD
40,340,MatthiasHoehn,The Left,The Left
11,340,MatthiasHoehn,The Left,The Left
414,340,MatthiasHoehn,The Left,CDU
390,340,MatthiasHoehn,The Left,The Left
365,340,MatthiasHoehn,The Left,Greens
508,340,MatthiasHoehn,The Left,CDU
143,340,MatthiasHoehn,The Left,The Left
382,340,MatthiasHoehn,The Left,The Left
28,340,MatthiasHoehn,The Left,The Left
59,340,MatthiasHoehn,The Left,Greens
265,340,MatthiasHoehn,The Left,Greens
177,340,MatthiasHoehn,The Left,Greens
194,340,MatthiasHoehn,The Left,The Left
193,340,MatthiasHoehn,The Left,CSU
42,340,MatthiasHoehn,The Left,SPD
15,340,MatthiasHoehn,The Left,The Left
373,340,MatthiasHoehn,The Left,SPD
22,340,MatthiasHoehn,The Left,The Left
207,340,MatthiasHoehn,The Left,The Left
256,340,MatthiasHoehn,The Left,Greens
437,340,MatthiasHoehn,The Left,CDU
497,340,MatthiasHoehn,The Left,The Left
141,263,katdro,Greens,FDP
215,263,katdro,Greens,SPD
136,263,katdro,Greens,Greens
295,263,katdro,Greens,Greens
492,263,katdro,Greens,Greens
397,263,katdro,Greens,Greens
41,263,katdro,Greens,Greens
402,263,katdro,Greens,The Left
244,263,katdro,Greens,Greens
75,263,katdro,Greens,CDU
513,263,katdro,Greens,Greens
249,263,katdro,Greens,Greens
182,263,katdro,Greens,Greens
486,263,katdro,Greens,Greens
129,263,katdro,Greens,Greens
106,263,katdro,Greens,Greens
198,263,katdro,Greens,CDU
206,263,katdro,Greens,Greens
375,263,katdro,Greens,The Left
391,263,katdro,Greens,Greens
10,263,katdro,Greens,Greens
93,263,katdro,Greens,Greens
450,263,katdro,Greens,Greens
365,263,katdro,Greens,Greens
115,263,katdro,Greens,Greens
334,263,katdro,Greens,SPD
33,263,katdro,Greens,Greens
469,263,katdro,Greens,Greens
463,263,katdro,Greens,SPD
278,263,katdro,Greens,Greens
406,263,katdro,Greens,CDU
326,263,katdro,Greens,Greens
119,263,katdro,Greens,CSU
323,263,katdro,Greens,Greens
409,263,katdro,Greens,CDU
184,263,katdro,Greens,Greens
139,263,katdro,Greens,SPD
480,263,katdro,Greens,Greens
228,263,katdro,Greens,CDU
143,263,katdro,Greens,The Left
53,263,katdro,Greens,Greens
284,263,katdro,Greens,Greens
322,263,katdro,Greens,Greens
536,263,katdro,Greens,Greens
416,263,katdro,Greens,The Left
47,263,katdro,Greens,The Left
545,263,katdro,Greens,Greens
32,263,katdro,Greens,The Left
224,263,katdro,Greens,CDU
488,263,katdro,Greens,The Left
430,263,katdro,Greens,Greens
337,263,katdro,Greens,Greens
82,263,katdro,Greens,Greens
131,263,katdro,Greens,Greens
100,263,katdro,Greens,Greens
265,263,katdro,Greens,Greens
137,263,katdro,Greens,The Left
218,263,katdro,Greens,Greens
183,263,katdro,Greens,Greens
417,263,katdro,Greens,The Left
503,263,katdro,Greens,SPD
311,263,katdro,Greens,Greens
179,263,katdro,Greens,The Left
299,263,katdro,Greens,Greens
194,263,katdro,Greens,The Left
252,263,katdro,Greens,Greens
70,263,katdro,Greens,SPD
3,263,katdro,Greens,Greens
510,263,katdro,Greens,Greens
110,263,katdro,Greens,The Left
487,263,katdro,Greens,Greens
464,263,katdro,Greens,SPD
256,263,katdro,Greens,Greens
264,263,katdro,Greens,Greens
237,263,katdro,Greens,FDP
400,263,katdro,Greens,Greens
321,263,katdro,Greens,Greens
217,263,katdro,Greens,Greens
146,263,katdro,Greens,Greens
266,263,katdro,Greens,The Left
309,263,katdro,Greens,Greens
68,263,katdro,Greens,FDP
177,263,katdro,Greens,Greens
283,263,katdro,Greens,FDP
78,263,katdro,Greens,Greens
316,263,katdro,Greens,FDP
467,263,katdro,Greens,FDP
476,263,katdro,Greens,Greens
153,263,katdro,Greens,Greens
328,263,katdro,Greens,Greens
525,263,katdro,Greens,Greens
59,263,katdro,Greens,Greens
145,236,Johann_Saathoff,SPD,SPD
440,236,Johann_Saathoff,SPD,SPD
267,236,Johann_Saathoff,SPD,SPD
339,236,Johann_Saathoff,SPD,CDU
386,236,Johann_Saathoff,SPD,SPD
188,236,Johann_Saathoff,SPD,SPD
293,236,Johann_Saathoff,SPD,SPD
43,236,Johann_Saathoff,SPD,SPD
541,236,Johann_Saathoff,SPD,CDU
345,236,Johann_Saathoff,SPD,SPD
107,236,Johann_Saathoff,SPD,The Left
485,236,Johann_Saathoff,SPD,SPD
435,236,Johann_Saathoff,SPD,SPD
506,236,Johann_Saathoff,SPD,SPD
407,236,Johann_Saathoff,SPD,CDU
364,236,Johann_Saathoff,SPD,SPD
557,236,Johann_Saathoff,SPD,SPD
513,236,Johann_Saathoff,SPD,Greens
441,236,Johann_Saathoff,SPD,SPD
409,236,Johann_Saathoff,SPD,CDU
189,236,Johann_Saathoff,SPD,FDP
336,236,Johann_Saathoff,SPD,SPD
512,236,Johann_Saathoff,SPD,SPD
298,236,Johann_Saathoff,SPD,The Left
106,236,Johann_Saathoff,SPD,Greens
114,236,Johann_Saathoff,SPD,SPD
142,236,Johann_Saathoff,SPD,FDP
466,236,Johann_Saathoff,SPD,SPD
498,236,Johann_Saathoff,SPD,CDU
250,236,Johann_Saathoff,SPD,SPD
24,236,Johann_Saathoff,SPD,SPD
50,236,Johann_Saathoff,SPD,SPD
280,236,Johann_Saathoff,SPD,SPD
198,236,Johann_Saathoff,SPD,CDU
141,236,Johann_Saathoff,SPD,FDP
428,236,Johann_Saathoff,SPD,FDP
118,236,Johann_Saathoff,SPD,SPD
260,236,Johann_Saathoff,SPD,SPD
160,236,Johann_Saathoff,SPD,SPD
509,236,Johann_Saathoff,SPD,CDU
294,236,Johann_Saathoff,SPD,The Left
282,236,Johann_Saathoff,SPD,FDP
29,236,Johann_Saathoff,SPD,SPD
125,236,Johann_Saathoff,SPD,SPD
223,236,Johann_Saathoff,SPD,The Left
373,236,Johann_Saathoff,SPD,SPD
119,236,Johann_Saathoff,SPD,CSU
239,236,Johann_Saathoff,SPD,SPD
374,236,Johann_Saathoff,SPD,CDU
548,236,Johann_Saathoff,SPD,SPD
257,236,Johann_Saathoff,SPD,SPD
475,236,Johann_Saathoff,SPD,SPD
522,236,Johann_Saathoff,SPD,SPD
61,236,Johann_Saathoff,SPD,SPD
130,236,Johann_Saathoff,SPD,SPD
429,236,Johann_Saathoff,SPD,FDP
172,236,Johann_Saathoff,SPD,SPD
217,236,Johann_Saathoff,SPD,Greens
3,236,Johann_Saathoff,SPD,Greens
244,236,Johann_Saathoff,SPD,Greens
228,236,Johann_Saathoff,SPD,CDU
137,236,Johann_Saathoff,SPD,The Left
41,236,Johann_Saathoff,SPD,Greens
115,236,Johann_Saathoff,SPD,Greens
56,236,Johann_Saathoff,SPD,FDP
392,236,Johann_Saathoff,SPD,SPD
286,236,Johann_Saathoff,SPD,SPD
153,236,Johann_Saathoff,SPD,Greens
194,236,Johann_Saathoff,SPD,The Left
255,236,Johann_Saathoff,SPD,CDU
325,236,Johann_Saathoff,SPD,SPD
229,236,Johann_Saathoff,SPD,SPD
213,236,Johann_Saathoff,SPD,FDP
457,236,Johann_Saathoff,SPD,SPD
89,236,Johann_Saathoff,SPD,SPD
465,236,Johann_Saathoff,SPD,SPD
510,236,Johann_Saathoff,SPD,Greens
430,236,Johann_Saathoff,SPD,Greens
166,236,Johann_Saathoff,SPD,SPD
78,236,Johann_Saathoff,SPD,Greens
387,236,Johann_Saathoff,SPD,SPD
519,236,Johann_Saathoff,SPD,SPD
328,236,Johann_Saathoff,SPD,Greens
52,236,Johann_Saathoff,SPD,SPD
385,236,Johann_Saathoff,SPD,The Left
203,236,Johann_Saathoff,SPD,SPD
144,236,Johann_Saathoff,SPD,SPD
96,236,Johann_Saathoff,SPD,SPD
439,236,Johann_Saathoff,SPD,CDU
46,236,Johann_Saathoff,SPD,SPD
425,236,Johann_Saathoff,SPD,SPD
102,236,Johann_Saathoff,SPD,SPD
182,236,Johann_Saathoff,SPD,Greens
1,236,Johann_Saathoff,SPD,FDP
113,236,Johann_Saathoff,SPD,SPD
163,236,Johann_Saathoff,SPD,FDP
446,236,Johann_Saathoff,SPD,FDP
355,236,Johann_Saathoff,SPD,SPD
212,236,Johann_Saathoff,SPD,FDP
83,236,Johann_Saathoff,SPD,FDP
483,236,Johann_Saathoff,SPD,SPD
110,236,Johann_Saathoff,SPD,The Left
129,236,Johann_Saathoff,SPD,Greens
240,236,Johann_Saathoff,SPD,SPD
426,236,Johann_Saathoff,SPD,CDU
21,236,Johann_Saathoff,SPD,The Left
363,236,Johann_Saathoff,SPD,SPD
179,236,Johann_Saathoff,SPD,The Left
177,236,Johann_Saathoff,SPD,Greens
204,236,Johann_Saathoff,SPD,SPD
47,236,Johann_Saathoff,SPD,The Left
52,215,hubertus_heil,SPD,SPD
545,215,hubertus_heil,SPD,Greens
345,215,hubertus_heil,SPD,SPD
454,215,hubertus_heil,SPD,SPD
466,215,hubertus_heil,SPD,SPD
43,215,hubertus_heil,SPD,SPD
281,215,hubertus_heil,SPD,CDU
203,215,hubertus_heil,SPD,SPD
249,215,hubertus_heil,SPD,Greens
316,215,hubertus_heil,SPD,FDP
457,215,hubertus_heil,SPD,SPD
50,215,hubertus_heil,SPD,SPD
160,215,hubertus_heil,SPD,SPD
96,215,hubertus_heil,SPD,SPD
483,215,hubertus_heil,SPD,SPD
332,215,hubertus_heil,SPD,SPD
188,215,hubertus_heil,SPD,SPD
406,215,hubertus_heil,SPD,CDU
74,215,hubertus_heil,SPD,SPD
492,215,hubertus_heil,SPD,Greens
263,215,hubertus_heil,SPD,Greens
113,215,hubertus_heil,SPD,SPD
434,215,hubertus_heil,SPD,SPD
510,215,hubertus_heil,SPD,Greens
156,215,hubertus_heil,SPD,SPD
59,215,hubertus_heil,SPD,Greens
485,215,hubertus_heil,SPD,SPD
256,215,hubertus_heil,SPD,Greens
441,215,hubertus_heil,SPD,SPD
172,215,hubertus_heil,SPD,SPD
397,215,hubertus_heil,SPD,Greens
283,215,hubertus_heil,SPD,FDP
398,215,hubertus_heil,SPD,FDP
257,215,hubertus_heil,SPD,SPD
198,215,hubertus_heil,SPD,CDU
118,215,hubertus_heil,SPD,SPD
506,215,hubertus_heil,SPD,SPD
384,215,hubertus_heil,SPD,SPD
239,215,hubertus_heil,SPD,SPD
250,215,hubertus_heil,SPD,SPD
24,215,hubertus_heil,SPD,SPD
325,215,hubertus_heil,SPD,SPD
453,215,hubertus_heil,SPD,SPD
153,215,hubertus_heil,SPD,Greens
182,215,hubertus_heil,SPD,Greens
139,215,hubertus_heil,SPD,SPD
29,215,hubertus_heil,SPD,SPD
170,215,hubertus_heil,SPD,SPD
355,215,hubertus_heil,SPD,SPD
131,215,hubertus_heil,SPD,Greens
554,215,hubertus_heil,SPD,CDU
349,215,hubertus_heil,SPD,CDU
327,215,hubertus_heil,SPD,SPD
228,215,hubertus_heil,SPD,CDU
293,215,hubertus_heil,SPD,SPD
267,215,hubertus_heil,SPD,SPD
115,215,hubertus_heil,SPD,Greens
502,215,hubertus_heil,SPD,SPD
311,215,hubertus_heil,SPD,Greens
364,215,hubertus_heil,SPD,SPD
280,215,hubertus_heil,SPD,SPD
435,215,hubertus_heil,SPD,SPD
30,215,hubertus_heil,SPD,CDU
2,215,hubertus_heil,SPD,SPD
259,215,hubertus_heil,SPD,SPD
392,215,hubertus_heil,SPD,SPD
414,215,hubertus_heil,SPD,CDU
319,215,hubertus_heil,SPD,SPD
286,215,hubertus_heil,SPD,SPD
204,215,hubertus_heil,SPD,SPD
494,215,hubertus_heil,SPD,FDP
519,215,hubertus_heil,SPD,SPD
26,215,hubertus_heil,SPD,CSU
333,215,hubertus_heil,SPD,SPD
240,215,hubertus_heil,SPD,SPD
33,215,hubertus_heil,SPD,Greens
443,215,hubertus_heil,SPD,SPD
475,215,hubertus_heil,SPD,SPD
184,215,hubertus_heil,SPD,Greens
296,215,hubertus_heil,SPD,FDP
3,215,hubertus_heil,SPD,Greens
125,215,hubertus_heil,SPD,SPD
357,215,hubertus_heil,SPD,SPD
373,215,hubertus_heil,SPD,SPD
548,215,hubertus_heil,SPD,SPD
386,215,hubertus_heil,SPD,SPD
177,215,hubertus_heil,SPD,Greens
430,215,hubertus_heil,SPD,Greens
78,215,hubertus_heil,SPD,Greens
254,215,hubertus_heil,SPD,SPD
145,215,hubertus_heil,SPD,SPD
183,215,hubertus_heil,SPD,Greens
236,215,hubertus_heil,SPD,SPD
114,215,hubertus_heil,SPD,SPD
557,215,hubertus_heil,SPD,SPD
243,215,hubertus_heil,SPD,SPD
354,215,hubertus_heil,SPD,CDU
119,215,hubertus_heil,SPD,CSU
4,215,hubertus_heil,SPD,SPD
526,215,hubertus_heil,SPD,SPD
547,215,hubertus_heil,SPD,CDU
229,215,hubertus_heil,SPD,SPD
522,215,hubertus_heil,SPD,SPD
70,215,hubertus_heil,SPD,SPD
108,215,hubertus_heil,SPD,SPD
61,215,hubertus_heil,SPD,SPD
219,215,hubertus_heil,SPD,SPD
51,215,hubertus_heil,SPD,SPD
363,215,hubertus_heil,SPD,SPD
301,215,hubertus_heil,SPD,SPD
512,215,hubertus_heil,SPD,SPD
352,215,hubertus_heil,SPD,SPD
288,215,hubertus_heil,SPD,FDP
465,215,hubertus_heil,SPD,SPD
532,37,Axel_Fischer,CDU,SPD
461,37,Axel_Fischer,CDU,SPD
547,37,Axel_Fischer,CDU,CDU
437,37,Axel_Fischer,CDU,CDU
393,37,Axel_Fischer,CDU,SPD
49,37,Axel_Fischer,CDU,CDU
349,37,Axel_Fischer,CDU,CDU
138,37,Axel_Fischer,CDU,CDU
241,37,Axel_Fischer,CDU,CDU
403,37,Axel_Fischer,CDU,CDU
479,37,Axel_Fischer,CDU,CDU
70,37,Axel_Fischer,CDU,SPD
338,37,Axel_Fischer,CDU,CDU
465,37,Axel_Fischer,CDU,SPD
215,37,Axel_Fischer,CDU,SPD
248,37,Axel_Fischer,CDU,CDU
500,37,Axel_Fischer,CDU,CDU
84,37,Axel_Fischer,CDU,CDU
377,37,Axel_Fischer,CDU,CDU
85,37,Axel_Fischer,CDU,SPD
509,37,Axel_Fischer,CDU,CDU
161,37,Axel_Fischer,CDU,CDU
262,37,Axel_Fischer,CDU,CDU
320,37,Axel_Fischer,CDU,CDU
486,37,Axel_Fischer,CDU,Greens
35,37,Axel_Fischer,CDU,CDU
308,37,Axel_Fischer,CDU,CDU
130,37,Axel_Fischer,CDU,SPD
423,37,Axel_Fischer,CDU,CDU
164,37,Axel_Fischer,CDU,CDU
414,37,Axel_Fischer,CDU,CDU
14,37,Axel_Fischer,CDU,CSU
77,37,Axel_Fischer,CDU,CDU
258,37,Axel_Fischer,CDU,CDU
290,37,Axel_Fischer,CDU,SPD
180,37,Axel_Fischer,CDU,CDU
409,37,Axel_Fischer,CDU,CDU
198,37,Axel_Fischer,CDU,CDU
20,37,Axel_Fischer,CDU,CDU
121,37,Axel_Fischer,CDU,CDU
396,37,Axel_Fischer,CDU,CDU
517,37,Axel_Fischer,CDU,CDU
415,37,Axel_Fischer,CDU,CDU
26,37,Axel_Fischer,CDU,CSU
452,37,Axel_Fischer,CDU,SPD
426,37,Axel_Fischer,CDU,CDU
351,37,Axel_Fischer,CDU,CDU
439,37,Axel_Fischer,CDU,CDU
68,37,Axel_Fischer,CDU,FDP
227,37,Axel_Fischer,CDU,CDU
126,37,Axel_Fischer,CDU,CSU
541,37,Axel_Fischer,CDU,CDU
224,37,Axel_Fischer,CDU,CDU
155,37,Axel_Fischer,CDU,FDP
208,37,Axel_Fischer,CDU,CDU
222,37,Axel_Fischer,CDU,CDU
23,37,Axel_Fischer,CDU,CSU
275,37,Axel_Fischer,CDU,SPD
284,37,Axel_Fischer,CDU,Greens
281,37,Axel_Fischer,CDU,CDU
119,37,Axel_Fischer,CDU,CSU
231,37,Axel_Fischer,CDU,CDU
193,37,Axel_Fischer,CDU,CSU
470,37,Axel_Fischer,CDU,CDU
311,37,Axel_Fischer,CDU,Greens
475,37,Axel_Fischer,CDU,SPD
354,37,Axel_Fischer,CDU,CDU
503,37,Axel_Fischer,CDU,SPD
492,37,Axel_Fischer,CDU,Greens
307,37,Axel_Fischer,CDU,CDU
508,37,Axel_Fischer,CDU,CDU
310,37,Axel_Fischer,CDU,FDP
339,37,Axel_Fischer,CDU,CDU
473,37,Axel_Fischer,CDU,CDU
399,37,Axel_Fischer,CDU,FDP
228,37,Axel_Fischer,CDU,CDU
491,37,Axel_Fischer,CDU,CDU
459,37,Axel_Fischer,CDU,CSU
410,37,Axel_Fischer,CDU,CSU
174,37,Axel_Fischer,CDU,CDU
323,33,annachristmann,Greens,Greens
450,33,annachristmann,Greens,Greens
183,33,annachristmann,Greens,Greens
189,33,annachristmann,Greens,FDP
492,33,annachristmann,Greens,Greens
93,33,annachristmann,Greens,Greens
177,33,annachristmann,Greens,Greens
509,33,annachristmann,Greens,CDU
131,33,annachristmann,Greens,Greens
464,33,annachristmann,Greens,SPD
10,33,annachristmann,Greens,Greens
129,33,annachristmann,Greens,Greens
463,33,annachristmann,Greens,SPD
26,33,annachristmann,Greens,CSU
488,33,annachristmann,Greens,The Left
136,33,annachristmann,Greens,Greens
252,33,annachristmann,Greens,Greens
503,33,annachristmann,Greens,SPD
293,33,annachristmann,Greens,SPD
328,33,annachristmann,Greens,Greens
119,33,annachristmann,Greens,CSU
469,33,annachristmann,Greens,Greens
218,33,annachristmann,Greens,Greens
416,33,annachristmann,Greens,The Left
278,33,annachristmann,Greens,Greens
480,33,annachristmann,Greens,Greens
59,33,annachristmann,Greens,Greens
397,33,annachristmann,Greens,Greens
106,33,annachristmann,Greens,Greens
395,33,annachristmann,Greens,SPD
391,33,annachristmann,Greens,Greens
365,33,annachristmann,Greens,Greens
525,33,annachristmann,Greens,Greens
400,33,annachristmann,Greens,Greens
41,33,annachristmann,Greens,Greens
56,33,annachristmann,Greens,FDP
486,33,annachristmann,Greens,Greens
94,33,annachristmann,Greens,CSU
476,33,annachristmann,Greens,Greens
153,33,annachristmann,Greens,Greens
269,33,annachristmann,Greens,CSU
264,33,annachristmann,Greens,Greens
265,33,annachristmann,Greens,Greens
115,33,annachristmann,Greens,Greens
215,33,annachristmann,Greens,SPD
182,33,annachristmann,Greens,Greens
268,33,annachristmann,Greens,FDP
194,33,annachristmann,Greens,The Left
532,33,annachristmann,Greens,SPD
198,33,annachristmann,Greens,CDU
286,33,annachristmann,Greens,SPD
377,33,annachristmann,Greens,CDU
487,33,annachristmann,Greens,Greens
438,33,annachristmann,Greens,CDU
225,33,annachristmann,Greens,FDP
263,33,annachristmann,Greens,Greens
326,33,annachristmann,Greens,Greens
146,33,annachristmann,Greens,Greens
244,33,annachristmann,Greens,Greens
206,33,annachristmann,Greens,Greens
309,33,annachristmann,Greens,Greens
32,33,annachristmann,Greens,The Left
147,33,annachristmann,Greens,FDP
202,33,annachristmann,Greens,SPD
75,33,annachristmann,Greens,CDU
283,33,annachristmann,Greens,FDP
78,33,annachristmann,Greens,Greens
299,33,annachristmann,Greens,Greens
337,33,annachristmann,Greens,Greens
217,33,annachristmann,Greens,Greens
322,33,annachristmann,Greens,Greens
510,33,annachristmann,Greens,Greens
3,33,annachristmann,Greens,Greens
321,33,annachristmann,Greens,Greens
249,33,annachristmann,Greens,Greens
536,33,annachristmann,Greens,Greens
489,33,annachristmann,Greens,CDU
409,33,annachristmann,Greens,CDU
68,33,annachristmann,Greens,FDP
256,33,annachristmann,Greens,Greens
77,33,annachristmann,Greens,CDU
545,33,annachristmann,Greens,Greens
295,33,annachristmann,Greens,Greens
430,33,annachristmann,Greens,Greens
82,33,annachristmann,Greens,Greens
311,33,annachristmann,Greens,Greens
284,33,annachristmann,Greens,Greens
139,33,annachristmann,Greens,SPD
